id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
317505623,NCT03431831,OG002,Outcome,FA+ Contrave,"These participants will receive usual care and prescription of Contrave for weight loss. They will be seen weekly for the first 5 weeks and monthly for the final 5 months.

Intervention Control: diet recommendations of 1200 calorie limit for women daily and 1400 limit for men daily. Decreased foods that are high sugar, highly processed, low nutrient simple carbohydrates. Increased foods that are whole foods, lean proteins, complex carbohydrates and healthy fats. Switch from high calorie drinks to water for beverages.

Contrave: In addition to usual care as described in the comparator intervention, these participants will be prescribed Contrave and raised to the therapeutic dosage within one month. They will be monitored closely for side effects and meds adjusted accordingly.",101265282.0
317505624,NCT03431831,OG003,Outcome,FA+ Contrave and Counseling,"These participants will receive usual care of diet and physical activity recommendations and Contrave prescription and counseling (motivational interviewing interventions weekly for the first 5 weeks and then monthly for 5 months.

Intervention Control: diet recommendations of 1200 calorie limit for women daily and 1400 limit for men daily. Decreased foods that are high sugar, highly processed, low nutrient simple carbohydrates. Increased foods that are whole foods, lean proteins, complex carbohydrates and healthy fats. Switch from high calorie drinks to water for beverages.

Counselling: Usual care as listed in comparator intervention plus motivational interviewing to identify areas of barriers and how to overcome them, to help patient set achievable food, physical activity and beverage goals for themselves weekly and monthly. To identify whether knowledge or confidence counseling is more important for each participant and follow up with them. To help them learn self-management techniques for overeating.

Contrave: In addition to usual care as described in the comparator intervention, these participants will be prescribed Contrave and raised to the therapeutic dosage within one month. They will be monitored closely for side effects and meds adjusted accordingly.

Contrave and Counseling: This group of participants will receive a combination of all the above interventions including diet/physical activity prescription, motivational interviewing and Contrave.",101265282.0
317505625,NCT03431831,OG004,Outcome,FA- Intervention Control,"All participants will receive diet/physical intervention. One arm will receive diet/physical activity intervention alone as a Intervention/usual care condition.

Intervention Control: diet recommendations of 1200 calorie limit for women daily and 1400 limit for men daily. Decreased foods that are high sugar, highly processed, low nutrient simple carbohydrates. Increased foods that are whole foods, lean proteins, complex carbohydrates and healthy fats. Switch from high calorie drinks to water for beverages.",101265282.0
317505626,NCT03431831,OG005,Outcome,FA- Counseling,"These participants will receive usual care and counseling in the form of motivational interviewing weekly with goal setting for the first 5 weeks and monthly intervention for the final 5 months.

Intervention Control: diet recommendations of 1200 calorie limit for women daily and 1400 limit for men daily. Decreased foods that are high sugar, highly processed, low nutrient simple carbohydrates. Increased foods that are whole foods, lean proteins, complex carbohydrates and healthy fats. Switch from high calorie drinks to water for beverages.

Counselling: Usual care as listed in comparator intervention plus motivational interviewing to identify areas of barriers and how to overcome them, to help patient set achievable food, physical activity and beverage goals for themselves weekly and monthly. To identify whether knowledge or confidence counseling is more important for each participant and follow up with them. To help them learn self-management techniques for overeating.",101265282.0
317512098,NCT03806933,OG003,Outcome,NT 201 100 U,"Participants from Stage 2 received NT 201 100 U, powder for solution for injection, intramuscularly with the total amount of 0.25 mL injected into the glabellar area in equal aliquots administered to 5 injection sites (0.05 mL per injection site) on Day 1 of MP. Participants had the opportunity to receive an optional follow-up treatment with the dose of NT 201 20 U with the total amount of 0.5 mL injected into the glabellar area in equal aliquots administered to 5 injection sites (0.1 mL per injection site) in the OLEX period.",101267261.0
316714870,NCT02825251,OG000,Outcome,Faster Aspart,The subjects received faster aspart (basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028162.0
315928797,NCT01865448,OG001,Outcome,Omega-3 DHA,"Patients in this group will receive 500 mg/day supplement of DHA omega-3 fatty acid in capsule form, in addition to the vitamin and oligoelement supplements which are part of the standard weight-loss programme.

Omega-3 DHA: Patients take daily 2 tablets of placebo",100789339.0
316725606,NCT02980523,BG000,Baseline,PRO-157 BID,One drop twice a day for 7 days (PRO-157=pazufloxacin 0.6%),
315928798,NCT01865448,OG000,Outcome,Control,"Patients in this group will receive an placebo capsule, in addition to the vitamin and oligoelement supplements which are part of the standard weight-loss programme",100789340.0
317505627,NCT03431831,OG006,Outcome,FA-Contrave,"These participants will receive usual care and prescription of Contrave for weight loss. They will be seen weekly for the first 5 weeks and monthly for the final 5 months.

Intervention Control: diet recommendations of 1200 calorie limit for women daily and 1400 limit for men daily. Decreased foods that are high sugar, highly processed, low nutrient simple carbohydrates. Increased foods that are whole foods, lean proteins, complex carbohydrates and healthy fats. Switch from high calorie drinks to water for beverages.

Contrave: In addition to usual care as described in the comparator intervention, these participants will be prescribed Contrave and raised to the therapeutic dosage within one month. They will be monitored closely for side effects and meds adjusted accordingly.",101265282.0
317505628,NCT03431831,OG007,Outcome,FA- Contrave and Counseling,"These participants will receive usual care of diet and physical activity recommendations and Contrave prescription and counseling (motivational interviewing interventions weekly for the first 5 weeks and then monthly for 5 months.

Intervention Control: diet recommendations of 1200 calorie limit for women daily and 1400 limit for men daily. Decreased foods that are high sugar, highly processed, low nutrient simple carbohydrates. Increased foods that are whole foods, lean proteins, complex carbohydrates and healthy fats. Switch from high calorie drinks to water for beverages.

Counselling: Usual care as listed in comparator intervention plus motivational interviewing to identify areas of barriers and how to overcome them, to help patient set achievable food, physical activity and beverage goals for themselves weekly and monthly. To identify whether knowledge or confidence counseling is more important for each participant and follow up with them. To help them learn self-management techniques for overeating.

Contrave: In addition to usual care as described in the comparator intervention, these participants will be prescribed Contrave and raised to the therapeutic dosage within one month. They will be monitored closely for side effects and meds adjusted accordingly.

Contrave and Counseling: This group of participants will receive a combination of all the above interventions including diet/physical activity prescription, motivational interviewing and Contrave.",101265282.0
317505629,NCT02035202,OG000,Outcome,CBT2go,"Participants assigned to this condition will attend one session with a therapist to identify cognitive and behavioral strategies around four areas: 1) mood/psychotic symptoms, 2) medication adherence, 3) socialization, and 4) relapse prevention. Subsequently they will answer questions on a mobile device (smartphone) 3 times per day for 12 weeks, and they will receive personalized cognitive and behavioral strategies linked to their momentary responses with bi-monthly telephone support.

CBT2go: CBT administered using mobile intervention.

Smartphone: A smartphone platform will be used to deliver the CBT2go behavioral intervention and the surveys in the EMA-only arm.",101265283.0
317505630,NCT02035202,OG001,Outcome,EMA-only,"Participants assigned to this condition will answer questions on a mobile device (smartphone) 3 times per day for 12 weeks but will not receive personalized cognitive and behavioral strategies.

Smartphone: A smartphone platform will be used to deliver the CBT2go behavioral intervention and the surveys in the EMA-only arm.",101265283.0
317505631,NCT02035202,OG002,Outcome,Standard Care,Participants assigned to this condition will only participate in the assessments.,101265283.0
316714871,NCT02825251,OG001,Outcome,NovoRapid,The subjects received insulin aspart (NovoRapid®/NovoLog®: basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028162.0
316714872,NCT02825251,OG000,Outcome,Faster Aspart,The subjects received faster aspart (basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028163.0
316714873,NCT02825251,OG001,Outcome,NovoRapid,The subjects received insulin aspart (NovoRapid®/NovoLog®: basal-bolus regimen) by CSII for 16 weeks. Doses of basal and bolus insulin and timing of bolus dose were individually adjusted and thus no maximum dose of insulin was specified. Basal rate insulin adjustment: The purpose of adjusting the basal rates was to ensure that BG was kept between 4.0-6.0 mmol/L \[71-108 mg/dL\] while in a fasting state and during the night. Bolus insulin titration: It was recommended that meal-time bolus insulin was titrated based on carbohydrate-counting using the Bolus Wizard® according to their usual practice and according to instructions from the investigator. Meal-time dosing was defined as bolus infusion initiated 0-2 minutes before a meal.,101028163.0
